order_id,order_date,customer_id,customer_name,customer_segment,region,city,category,subcategory,product_name,sales_person,quantity,unit_price,discount,sales,profit,payment_method,year,month_number,month_name,year_month,quarter,profit_margin,discount_amount,sales_band
ORD-10106,2024-05-18,CUST-1213,Customer 1414,Small Business,Sabaragamuwa,Kegalle,Fashion,Kids,Kids T-Shirt,Sachini Perera,1,4983.76,0.05,4734.57,1250.37,Cash,2024,5,May,2024-05,Q2,0.2640936769337025,249.18800000000002,Low
ORD-10107,2025-05-13,CUST-1106,Customer 1217,Consumer,Sabaragamuwa,Ratnapura,Home & Living,Furniture,Office Chair,Kasun Silva,4,5975.59,0.1,21512.11,6015.12,Card,2025,5,May,2025-05,Q2,0.2796155281838927,2390.2360000000003,Medium
ORD-10108,2025-08-15,CUST-1178,Customer 1417,Corporate,Eastern,Batticaloa,Home & Living,Kitchen,Air Fryer,Sachini Perera,5,15823.31,0.1,71204.89,13514.8,Digital Wallet,2025,8,August,2025-08,Q3,0.1898015712123142,7911.655000000001,High
ORD-10109,2025-01-26,CUST-1426,Customer 1154,Small Business,Southern,Galle,Home & Living,Furniture,Bookshelf,Dilan Jayasinghe,3,76786.33,0.2,184287.2,30548.2,Cash,2025,1,January,2025-01,Q1,0.16576408996392586,46071.798,Premium
ORD-10110,2025-11-05,CUST-1305,Customer 1403,Corporate,North Western,Kurunegala,Fashion,Kids,School Shoes,Nimal Perera,4,9507.28,0.0,38029.13,8818.45,Card,2025,11,November,2025-11,Q4,0.23188671421092202,0.0,Medium
ORD-10111,2025-02-22,CUST-1327,Customer 1086,Consumer,North Western,Kurunegala,Fashion,Men,Casual Shirt,Kasun Silva,3,7071.71,0.0,21215.12,2535.87,Bank Transfer,2025,2,February,2025-02,Q1,0.11953125883803627,0.0,Medium
ORD-10112,2024-10-15,CUST-1098,Customer 1198,Corporate,Eastern,Ampara,Fashion,Women,Handbag,Sachini Perera,7,5020.48,0.05,33386.19,7752.96,Bank Transfer,2024,10,October,2024-10,Q4,0.23222056784556727,1757.1680000000001,Medium
ORD-10113,2025-01-13,CUST-1125,Customer 1167,Corporate,North Western,Puttalam,Fashion,Kids,Kids Shorts,Nimal Perera,2,17087.73,0.1,30757.91,5082.26,Cash,2025,1,January,2025-01,Q1,0.1652342438091535,3417.5460000000003,Medium
ORD-10114,2025-05-04,CUST-1032,Customer 1391,Consumer,Northern,Vavuniya,Fashion,Kids,Backpack,Nimal Perera,6,3080.52,0.2,14786.51,3471.69,Card,2025,5,May,2025-05,Q2,0.23478765442284893,3696.624,Medium
ORD-10115,2024-08-18,CUST-1092,Customer 1270,Consumer,North Western,Kurunegala,Fashion,Kids,Kids T-Shirt,Dilan Jayasinghe,5,13913.43,0.0,69567.13,16552.76,Digital Wallet,2024,8,August,2024-08,Q3,0.23793938315408436,0.0,High
ORD-10116,2024-02-10,CUST-1044,Customer 1097,Consumer,Southern,Galle,Groceries,Household,Floor Cleaner,Dilan Jayasinghe,3,2900.41,0.1,7831.1,681.05,Bank Transfer,2024,2,February,2024-02,Q1,0.0869673481375541,870.123,Low
ORD-10117,2024-01-28,CUST-1268,Customer 1074,Consumer,Northern,Kilinochchi,Fashion,Kids,Kids T-Shirt,Tharushi Fernando,2,12233.91,0.05,23244.42,4929.11,Digital Wallet,2024,1,January,2024-01,Q1,0.21205562453268353,1223.391,Medium
ORD-10118,2024-05-14,CUST-1042,Customer 1316,Small Business,North Western,Puttalam,Fashion,Kids,Kids Shorts,Nimal Perera,4,11860.98,0.05,45071.74,11718.59,Digital Wallet,2024,5,May,2024-05,Q2,0.2599986155404695,2372.196,Medium
ORD-10119,2024-07-19,CUST-1220,Customer 1129,Corporate,Western,Gampaha,Fashion,Women,Handbag,Ishara Madushan,4,11506.35,0.15,39121.59,3789.55,Cash,2024,7,July,2024-07,Q3,0.09686595048923115,6903.81,Medium
ORD-10120,2024-02-02,CUST-1032,Customer 1137,Small Business,North Western,Puttalam,Groceries,Beverages,Coffee Jar,Tharushi Fernando,7,972.5,0.05,6467.09,1371.2,Digital Wallet,2024,2,February,2024-02,Q1,0.21202735697199204,340.375,Low
ORD-10121,2024-02-17,CUST-1412,Customer 1102,Small Business,North Western,Puttalam,Electronics,Mobile Phones,iPhone 13,Kasun Silva,4,165863.91,0.0,663455.64,150352.56,Bank Transfer,2024,2,February,2024-02,Q1,0.22662036605793268,0.0,Premium
ORD-10122,2025-05-17,CUST-1382,Customer 1133,Small Business,Northern,Vavuniya,Groceries,Beverages,Tea Pack,Ishara Madushan,2,2908.84,0.05,5526.8,1119.99,Card,2025,5,May,2025-05,Q2,0.20264710139682998,290.884,Low
ORD-10123,2025-02-10,CUST-1431,Customer 1364,Small Business,North Western,Kurunegala,Fashion,Kids,Kids T-Shirt,Dilan Jayasinghe,3,14960.27,0.1,40392.72,5263.59,Cash,2025,2,February,2025-02,Q1,0.13031036285746542,4488.081,Medium
ORD-10124,2025-07-27,CUST-1218,Customer 1190,Corporate,Central,Kandy,Groceries,Beverages,Coffee Jar,Sachini Perera,4,4429.15,0.05,16830.79,2175.16,Bank Transfer,2025,7,July,2025-07,Q3,0.1292369520384961,885.8299999999999,Medium
ORD-10125,2025-12-28,CUST-1150,Customer 1273,Corporate,Eastern,Ampara,Fashion,Women,Ladies Watch,Kasun Silva,1,7045.42,0.1,6340.87,1258.13,Digital Wallet,2025,12,December,2025-12,Q4,0.19841599023477852,704.542,Low
ORD-10126,2024-04-08,CUST-1248,Customer 1156,Consumer,Eastern,Batticaloa,Groceries,Beverages,Coffee Jar,Tharushi Fernando,5,397.8,0.1,1790.1,162.54,Digital Wallet,2024,4,April,2024-04,Q2,0.09079939668174962,198.9,Low
ORD-10127,2025-11-14,CUST-1409,Customer 1303,Small Business,Southern,Hambantota,Fashion,Men,Running Shoes,Tharushi Fernando,7,5016.62,0.0,35116.32,6800.91,Digital Wallet,2025,11,November,2025-11,Q4,0.19366807228092237,0.0,Medium
ORD-10128,2025-12-26,CUST-1393,Customer 1355,Corporate,Sabaragamuwa,Ratnapura,Groceries,Household,Floor Cleaner,Tharushi Fernando,6,2189.46,0.1,11823.06,3186.12,Digital Wallet,2025,12,December,2025-12,Q4,0.26948353471943814,1313.6760000000002,Medium
ORD-10129,2025-06-30,CUST-1038,Customer 1142,Small Business,Northern,Kilinochchi,Home & Living,Appliances,Vacuum Cleaner,Dilan Jayasinghe,4,24343.52,0.1,87636.68,7583.68,Card,2025,6,June,2025-06,Q2,0.08653545524545203,9737.408000000001,High
ORD-10130,2025-09-04,CUST-1270,Customer 1154,Small Business,Sabaragamuwa,Kegalle,Electronics,Laptops,ASUS VivoBook,Dilan Jayasinghe,4,91375.28,0.05,347226.08,23299.65,Digital Wallet,2025,9,September,2025-09,Q3,0.06710224646720085,18275.056,Premium
ORD-10131,2025-04-06,CUST-1327,Customer 1206,Small Business,North Western,Kurunegala,Groceries,Beverages,Coffee Jar,Ishara Madushan,6,4576.16,0.1,24711.25,6334.96,Bank Transfer,2025,4,April,2025-04,Q2,0.25635935049825487,2745.696,Medium
ORD-10132,2025-10-04,CUST-1164,Customer 1424,Consumer,Sabaragamuwa,Ratnapura,Groceries,Beverages,Mineral Water,Sachini Perera,7,3266.67,0.05,21723.38,2677.35,Card,2025,10,October,2025-10,Q4,0.12324739520277231,1143.3345000000002,Medium
ORD-10133,2024-01-05,CUST-1222,Customer 1041,Corporate,Northern,Vavuniya,Home & Living,Kitchen,Air Fryer,Tharushi Fernando,1,4017.13,0.1,3615.42,482.28,Digital Wallet,2024,1,January,2024-01,Q1,0.13339529017375573,401.713,Low
ORD-10134,2024-08-05,CUST-1016,Customer 1062,Corporate,North Western,Kurunegala,Fashion,Kids,Kids Shorts,Sachini Perera,4,15938.0,0.0,63751.99,17374.92,Digital Wallet,2024,8,August,2024-08,Q3,0.2725392572059319,0.0,High
ORD-10135,2025-05-17,CUST-1357,Customer 1172,Consumer,Sabaragamuwa,Ratnapura,Electronics,Mobile Phones,iPhone 13,Sachini Perera,1,71340.39,0.1,64206.35,13794.68,Cash,2025,5,May,2025-05,Q2,0.2148491543281934,7134.039000000001,High
ORD-10136,2025-02-01,CUST-1343,Customer 1431,Small Business,Northern,Jaffna,Electronics,Laptops,HP Pavilion,Tharushi Fernando,1,165413.68,0.0,165413.68,47850.16,Cash,2025,2,February,2025-02,Q1,0.2892757116581894,0.0,Premium
ORD-10137,2025-01-27,CUST-1038,Customer 1276,Corporate,Western,Gampaha,Electronics,Laptops,Dell Inspiron,Dilan Jayasinghe,4,201420.73,0.0,805682.91,64135.33,Card,2025,1,January,2025-01,Q1,0.07960368676555396,0.0,Premium
ORD-10138,2024-07-25,CUST-1194,Customer 1162,Consumer,Central,Nuwara Eliya,Groceries,Household,Dish Wash,Kasun Silva,1,745.07,0.05,707.81,114.1,Cash,2024,7,July,2024-07,Q3,0.16120145236716069,37.2535,Low
ORD-10139,2024-01-15,CUST-1218,Customer 1283,Consumer,Eastern,Trincomalee,Home & Living,Furniture,Study Desk,Dilan Jayasinghe,3,44513.82,0.0,133541.45,18790.34,Bank Transfer,2024,1,January,2024-01,Q1,0.14070792252143435,0.0,High
ORD-10140,2025-07-07,CUST-1312,Customer 1177,Small Business,Northern,Kilinochchi,Electronics,Laptops,Dell Inspiron,Ishara Madushan,3,69577.38,0.0,208732.13,42402.74,Card,2025,7,July,2025-07,Q3,0.20314428832781994,0.0,Premium
ORD-10141,2025-04-05,CUST-1245,Customer 1433,Small Business,Western,Gampaha,Fashion,Kids,Backpack,Dilan Jayasinghe,5,2031.55,0.15,8634.08,1072.06,Bank Transfer,2025,4,April,2025-04,Q2,0.12416609528751181,1523.6625,Low
ORD-10142,2025-11-21,CUST-1059,Customer 1423,Consumer,Northern,Kilinochchi,Home & Living,Furniture,Coffee Table,Kasun Silva,6,6639.8,0.0,39838.78,9511.17,Digital Wallet,2025,11,November,2025-11,Q4,0.2387414976061014,0.0,Medium
ORD-10143,2025-07-28,CUST-1108,Customer 1019,Consumer,Eastern,Trincomalee,Fashion,Kids,Backpack,Sachini Perera,7,12997.95,0.0,90985.63,11342.08,Digital Wallet,2025,7,July,2025-07,Q3,0.1246579267517299,0.0,High
ORD-10144,2024-08-28,CUST-1008,Customer 1153,Corporate,Southern,Galle,Electronics,Accessories,Bluetooth Speaker,Kasun Silva,4,195509.78,0.0,782039.12,156324.23,Bank Transfer,2024,8,August,2024-08,Q3,0.19989310764914167,0.0,Premium
ORD-10145,2025-07-17,CUST-1161,Customer 1127,Small Business,Central,Nuwara Eliya,Home & Living,Appliances,Iron,Sachini Perera,3,61840.91,0.15,157694.33,17324.46,Card,2025,7,July,2025-07,Q3,0.10986102036769489,27828.4095,Premium
ORD-10146,2024-04-05,CUST-1423,Customer 1258,Consumer,North Western,Kurunegala,Electronics,Laptops,ASUS VivoBook,Ishara Madushan,4,88763.03,0.0,355052.11,29628.66,Bank Transfer,2024,4,April,2024-04,Q2,0.08344876474611009,0.0,Premium
ORD-10147,2025-04-29,CUST-1039,Customer 1028,Small Business,North Western,Kurunegala,Electronics,Laptops,Dell Inspiron,Dilan Jayasinghe,7,146388.0,0.05,973480.23,103113.16,Card,2025,4,April,2025-04,Q2,0.10592219217435983,51235.8,Premium
ORD-10148,2025-02-10,CUST-1268,Customer 1419,Consumer,Central,Kandy,Fashion,Kids,Backpack,Tharushi Fernando,3,16361.22,0.05,46629.46,5166.63,Digital Wallet,2025,2,February,2025-02,Q1,0.11080184072472639,2454.183,Medium
ORD-10149,2024-08-18,CUST-1294,Customer 1284,Consumer,Sabaragamuwa,Kegalle,Fashion,Men,Leather Belt,Kasun Silva,3,1934.82,0.1,5224.0,659.95,Card,2024,8,August,2024-08,Q3,0.12633039816232772,580.446,Low
ORD-10150,2025-10-16,CUST-1354,Customer 1288,Consumer,Sabaragamuwa,Kegalle,Fashion,Men,Leather Belt,Tharushi Fernando,5,12505.84,0.0,62529.2,14739.38,Cash,2025,10,October,2025-10,Q4,0.23571995163859444,0.0,High
ORD-10151,2024-06-19,CUST-1118,Customer 1100,Small Business,Northern,Kilinochchi,Fashion,Kids,Kids Shorts,Tharushi Fernando,3,13957.1,0.15,35590.6,2416.82,Cash,2024,6,June,2024-06,Q2,0.06790613251813682,6280.695000000001,Medium
ORD-10152,2025-06-24,CUST-1148,Customer 1275,Small Business,North Western,Kurunegala,Groceries,Beverages,Fruit Juice,Kasun Silva,4,2295.01,0.0,9180.06,2405.05,Cash,2025,6,June,2025-06,Q2,0.26198630510040244,0.0,Low
ORD-10153,2024-02-05,CUST-1064,Customer 1325,Consumer,North Western,Puttalam,Fashion,Kids,Kids Shorts,Kasun Silva,5,1312.73,0.1,5907.31,1223.21,Cash,2024,2,February,2024-02,Q1,0.2070671760919945,656.365,Low
ORD-10154,2025-06-08,CUST-1344,Customer 1443,Consumer,Western,Gampaha,Groceries,Beverages,Tea Pack,Ishara Madushan,2,749.98,0.0,1499.96,427.05,Card,2025,6,June,2025-06,Q2,0.2847075922024587,0.0,Low
ORD-10155,2024-06-08,CUST-1315,Customer 1125,Small Business,Northern,Kilinochchi,Fashion,Kids,Kids Shorts,Sachini Perera,3,1855.13,0.05,5287.13,604.17,Card,2024,6,June,2024-06,Q2,0.11427182611360037,278.26950000000005,Low
ORD-10156,2025-11-29,CUST-1274,Customer 1201,Corporate,Northern,Vavuniya,Electronics,Laptops,ASUS VivoBook,Nimal Perera,7,113473.05,0.05,754595.78,125652.5,Bank Transfer,2025,11,November,2025-11,Q4,0.16651630360297004,39715.567500000005,Premium
ORD-10157,2024-08-30,CUST-1305,Customer 1397,Consumer,Central,Matale,Groceries,Beverages,Fruit Juice,Sachini Perera,1,396.95,0.2,317.56,67.0,Bank Transfer,2024,8,August,2024-08,Q3,0.21098375110215392,79.39,Low
ORD-10158,2024-03-26,CUST-1341,Customer 1430,Corporate,Eastern,Ampara,Fashion,Men,Leather Belt,Kasun Silva,2,15287.63,0.15,25988.97,5948.78,Cash,2024,3,March,2024-03,Q1,0.22889633563777245,4586.289,Medium
ORD-10159,2025-07-31,CUST-1111,Customer 1354,Small Business,Sabaragamuwa,Kegalle,Electronics,Accessories,Mechanical Keyboard,Sachini Perera,7,68211.52,0.1,429732.58,39905.62,Cash,2025,7,July,2025-07,Q3,0.09286151866819127,47748.064000000006,Premium
ORD-10160,2025-11-12,CUST-1341,Customer 1008,Consumer,Western,Gampaha,Home & Living,Kitchen,Blender,Ishara Madushan,3,67155.84,0.0,201467.53,47525.56,Card,2025,11,November,2025-11,Q4,0.23589687132214307,0.0,Premium
ORD-10161,2025-07-10,CUST-1047,Customer 1140,Small Business,Eastern,Batticaloa,Home & Living,Furniture,Study Desk,Nimal Perera,4,61292.55,0.1,220653.17,43616.09,Bank Transfer,2025,7,July,2025-07,Q3,0.1976680869801236,24517.020000000004,Premium
ORD-10162,2025-07-27,CUST-1017,Customer 1371,Consumer,Sabaragamuwa,Ratnapura,Home & Living,Appliances,Iron,Nimal Perera,6,67821.8,0.0,406930.82,95709.41,Cash,2025,7,July,2025-07,Q3,0.2351982334491155,0.0,Premium
ORD-10163,2025-10-07,CUST-1446,Customer 1216,Consumer,Central,Kandy,Fashion,Men,Running Shoes,Kasun Silva,3,13877.64,0.0,41632.91,6961.62,Bank Transfer,2025,10,October,2025-10,Q4,0.1672143503781023,0.0,Medium
ORD-10164,2024-01-28,CUST-1435,Customer 1175,Small Business,Western,Colombo,Groceries,Household,Detergent,Nimal Perera,7,2992.08,0.15,17802.85,4975.17,Digital Wallet,2024,1,January,2024-01,Q1,0.27945918771432665,3141.6839999999997,Medium
ORD-10165,2025-09-11,CUST-1225,Customer 1352,Small Business,Northern,Kilinochchi,Electronics,Laptops,HP Pavilion,Nimal Perera,7,135012.61,0.0,945088.24,52063.96,Bank Transfer,2025,9,September,2025-09,Q3,0.05508899359492612,0.0,Premium
ORD-10166,2025-07-09,CUST-1022,Customer 1349,Corporate,Northern,Vavuniya,Electronics,Mobile Phones,Nokia G42,Dilan Jayasinghe,3,76875.01,0.0,230625.03,48657.89,Cash,2025,7,July,2025-07,Q3,0.21098269342230547,0.0,Premium
ORD-10167,2024-12-05,CUST-1184,Customer 1286,Corporate,Northern,Vavuniya,Groceries,Beverages,Tea Pack,Ishara Madushan,6,1672.13,0.05,9531.14,2343.0,Card,2024,12,December,2024-12,Q4,0.24582578789106027,501.63900000000007,Low
ORD-10168,2024-11-26,CUST-1292,Customer 1025,Corporate,Western,Colombo,Fashion,Kids,Backpack,Ishara Madushan,1,4570.94,0.0,4570.94,359.93,Bank Transfer,2024,11,November,2024-11,Q4,0.07874310316915122,0.0,Low
ORD-10169,2025-10-01,CUST-1194,Customer 1191,Small Business,Northern,Vavuniya,Groceries,Beverages,Tea Pack,Sachini Perera,5,3902.38,0.1,17560.72,3770.44,Card,2025,10,October,2025-10,Q4,0.2147087363160508,1951.1900000000003,Medium
ORD-10170,2025-05-20,CUST-1188,Customer 1173,Corporate,Northern,Kilinochchi,Home & Living,Furniture,Bookshelf,Dilan Jayasinghe,7,9367.25,0.0,65570.72,9986.46,Digital Wallet,2025,5,May,2025-05,Q2,0.1523006000239131,0.0,High
ORD-10171,2024-12-13,CUST-1358,Customer 1188,Small Business,North Western,Kurunegala,Fashion,Women,Sandals,Tharushi Fernando,2,15798.26,0.0,31596.53,8075.03,Bank Transfer,2024,12,December,2024-12,Q4,0.2555669878939238,0.0,Medium
ORD-10172,2025-04-17,CUST-1382,Customer 1055,Consumer,Central,Nuwara Eliya,Groceries,Beverages,Tea Pack,Nimal Perera,2,1353.83,0.0,2707.65,594.59,Digital Wallet,2025,4,April,2025-04,Q2,0.2195963289199121,0.0,Low
ORD-10173,2024-08-18,CUST-1275,Customer 1313,Small Business,Western,Kalutara,Fashion,Men,Casual Shirt,Ishara Madushan,3,15349.48,0.0,46048.43,3629.63,Bank Transfer,2024,8,August,2024-08,Q3,0.07882201412730032,0.0,Medium
ORD-10174,2024-07-08,CUST-1160,Customer 1370,Small Business,North Western,Kurunegala,Groceries,Snacks,Mixed Nuts,Nimal Perera,1,2384.41,0.1,2145.97,460.49,Bank Transfer,2024,7,July,2024-07,Q3,0.21458361486880062,238.441,Low
ORD-10175,2024-08-12,CUST-1264,Customer 1012,Consumer,Eastern,Trincomalee,Fashion,Men,Denim Jeans,Sachini Perera,6,6293.66,0.1,33985.77,2369.42,Digital Wallet,2024,8,August,2024-08,Q3,0.0697180025640143,3776.196,Medium
ORD-10176,2025-01-19,CUST-1241,Customer 1349,Consumer,Central,Kandy,Fashion,Kids,Backpack,Tharushi Fernando,7,15039.47,0.0,105276.3,17310.41,Card,2025,1,January,2025-01,Q1,0.1644283661184901,0.0,High
ORD-10177,2025-01-11,CUST-1320,Customer 1157,Consumer,Sabaragamuwa,Kegalle,Electronics,Accessories,USB-C Hub,Kasun Silva,2,160728.05,0.05,305383.3,35810.35,Bank Transfer,2025,1,January,2025-01,Q1,0.11726361592136833,16072.805,Premium
ORD-10178,2024-10-09,CUST-1141,Customer 1083,Consumer,North Western,Puttalam,Fashion,Women,Handbag,Kasun Silva,4,5742.61,0.0,22970.43,5005.03,Digital Wallet,2024,10,October,2024-10,Q4,0.21789013092049211,0.0,Medium
ORD-10179,2025-09-24,CUST-1217,Customer 1120,Corporate,Western,Colombo,Electronics,Mobile Phones,Redmi Note 13,Dilan Jayasinghe,1,90481.24,0.0,90481.24,15111.41,Digital Wallet,2025,9,September,2025-09,Q3,0.16701152636723368,0.0,High
ORD-10180,2025-09-19,CUST-1431,Customer 1281,Small Business,Southern,Galle,Fashion,Women,Sandals,Ishara Madushan,7,13179.17,0.2,73803.37,15454.23,Cash,2025,9,September,2025-09,Q3,0.20939734865765616,18450.838,High
ORD-10181,2024-09-15,CUST-1041,Customer 1355,Small Business,Western,Colombo,Home & Living,Appliances,Standing Fan,Nimal Perera,6,41983.34,0.0,251900.05,43901.33,Bank Transfer,2024,9,September,2024-09,Q3,0.17428075143295924,0.0,Premium
ORD-10182,2024-12-24,CUST-1100,Customer 1031,Corporate,Northern,Vavuniya,Groceries,Snacks,Mixed Nuts,Tharushi Fernando,7,263.69,0.15,1568.93,155.08,Card,2024,12,December,2024-12,Q4,0.09884443537952618,276.87449999999995,Low
ORD-10183,2025-12-10,CUST-1162,Customer 1393,Corporate,Sabaragamuwa,Ratnapura,Fashion,Women,Handbag,Sachini Perera,2,9134.33,0.0,18268.67,3741.58,Digital Wallet,2025,12,December,2025-12,Q4,0.2048085602290698,0.0,Medium
ORD-10184,2025-03-31,CUST-1021,Customer 1252,Corporate,Eastern,Ampara,Fashion,Men,Denim Jeans,Ishara Madushan,7,17573.14,0.1,110710.8,17694.56,Cash,2025,3,March,2025-03,Q1,0.159826864226435,12301.198,High
ORD-10185,2025-02-14,CUST-1165,Customer 1102,Corporate,Western,Colombo,Fashion,Men,Denim Jeans,Tharushi Fernando,3,3073.41,0.0,9220.22,2426.93,Bank Transfer,2025,2,February,2025-02,Q1,0.2632182312352634,0.0,Low
ORD-10186,2025-10-10,CUST-1024,Customer 1029,Consumer,Western,Colombo,Groceries,Household,Floor Cleaner,Kasun Silva,2,2591.11,0.05,4923.1,851.7,Digital Wallet,2025,10,October,2025-10,Q4,0.17300075155897707,259.11100000000005,Low
ORD-10187,2024-11-13,CUST-1092,Customer 1186,Consumer,Eastern,Ampara,Home & Living,Appliances,Iron,Dilan Jayasinghe,3,6415.86,0.05,18285.2,2377.14,Cash,2024,11,November,2024-11,Q4,0.13000350009844025,962.3789999999999,Medium
ORD-10188,2025-11-07,CUST-1153,Customer 1033,Small Business,Northern,Jaffna,Groceries,Beverages,Fruit Juice,Dilan Jayasinghe,4,4083.99,0.0,16335.96,2249.89,Digital Wallet,2025,11,November,2025-11,Q4,0.1377262187223769,0.0,Medium
ORD-10189,2024-08-12,CUST-1111,Customer 1307,Consumer,North Western,Puttalam,Fashion,Men,Leather Belt,Tharushi Fernando,7,7445.22,0.0,52116.54,9550.52,Card,2024,8,August,2024-08,Q3,0.18325314765715453,0.0,High
ORD-10190,2024-08-21,CUST-1413,Customer 1157,Consumer,Sabaragamuwa,Kegalle,Fashion,Men,Leather Belt,Kasun Silva,1,11383.26,0.0,11383.26,882.59,Digital Wallet,2024,8,August,2024-08,Q3,0.07753402803766232,0.0,Medium
ORD-10191,2025-11-14,CUST-1312,Customer 1096,Small Business,Eastern,Trincomalee,Electronics,Laptops,Dell Inspiron,Tharushi Fernando,2,137484.7,0.1,247472.45,71341.26,Card,2025,11,November,2025-11,Q4,0.2882796044569809,27496.940000000002,Premium
ORD-10192,2025-10-25,CUST-1026,Customer 1025,Small Business,Southern,Galle,Electronics,Accessories,Wireless Mouse,Ishara Madushan,4,125252.33,0.0,501009.3,58844.12,Card,2025,10,October,2025-10,Q4,0.1174511531023476,0.0,Premium
ORD-10193,2025-01-08,CUST-1321,Customer 1049,Consumer,Sabaragamuwa,Kegalle,Fashion,Kids,School Shoes,Nimal Perera,2,17691.78,0.15,30076.02,2717.1,Card,2025,1,January,2025-01,Q1,0.09034107571414036,5307.534,Medium
ORD-10194,2025-11-02,CUST-1005,Customer 1084,Small Business,Southern,Galle,Home & Living,Appliances,Vacuum Cleaner,Nimal Perera,7,26821.37,0.1,168974.63,14834.72,Card,2025,11,November,2025-11,Q4,0.08779258756181327,18774.959,Premium
ORD-10195,2025-08-30,CUST-1046,Customer 1390,Small Business,Sabaragamuwa,Kegalle,Groceries,Household,Floor Cleaner,Ishara Madushan,4,1684.1,0.1,6062.78,727.39,Bank Transfer,2025,8,August,2025-08,Q3,0.11997631449599029,673.64,Low
ORD-10196,2025-04-16,CUST-1008,Customer 1428,Corporate,Sabaragamuwa,Kegalle,Home & Living,Furniture,Office Chair,Dilan Jayasinghe,6,65390.06,0.05,372723.32,62928.34,Bank Transfer,2025,4,April,2025-04,Q2,0.1688339221704722,19617.018,Premium
ORD-10197,2024-08-20,CUST-1272,Customer 1068,Corporate,Sabaragamuwa,Kegalle,Electronics,Laptops,Lenovo IdeaPad,Dilan Jayasinghe,5,22395.64,0.15,95181.46,9024.14,Digital Wallet,2024,8,August,2024-08,Q3,0.09480985057384074,16796.73,High
ORD-10198,2025-11-22,CUST-1311,Customer 1358,Small Business,Western,Colombo,Fashion,Women,Handbag,Nimal Perera,3,17210.74,0.0,51632.21,7445.18,Digital Wallet,2025,11,November,2025-11,Q4,0.14419642312424744,0.0,High
ORD-10199,2024-04-22,CUST-1336,Customer 1418,Corporate,Northern,Vavuniya,Electronics,Laptops,HP Pavilion,Ishara Madushan,6,14710.15,0.05,83847.86,18263.76,Digital Wallet,2024,4,April,2024-04,Q2,0.21782022820856725,4413.045,High
ORD-10200,2025-05-11,CUST-1084,Customer 1088,Corporate,Eastern,Batticaloa,Electronics,Laptops,Lenovo IdeaPad,Sachini Perera,7,93701.11,0.0,655907.74,98096.03,Cash,2025,5,May,2025-05,Q2,0.14955766492403338,0.0,Premium
