order_id,order_date,customer_id,customer_name,customer_segment,region,city,category,subcategory,product_name,sales_person,quantity,unit_price,discount,sales,profit,payment_method
ORD-10142,2025-11-21,CUST-1059,Customer 1423,Consumer,Northern,Kilinochchi,Home & Living,Furniture,Coffee Table,Kasun Silva,6,6639.8,0.0,39838.78,9511.17,Digital Wallet
ORD-10143,2025-07-28,CUST-1108,Customer 1019,Consumer,Eastern,Trincomalee,Fashion,Kids,Backpack,Sachini Perera,7,12997.95,0.0,90985.63,11342.08,Digital Wallet
ORD-10144,2024-08-28,CUST-1008,Customer 1153,Corporate,Southern,Galle,Electronics,Accessories,Bluetooth Speaker,Kasun Silva,4,195509.78,0.0,782039.12,156324.23,Bank Transfer
ORD-10145,2025-07-17,CUST-1161,Customer 1127,Small Business,Central,Nuwara Eliya,Home & Living,Appliances,Iron,Sachini Perera,3,61840.91,0.15,157694.33,17324.46,Card
ORD-10146,2024-04-05,CUST-1423,Customer 1258,Consumer,North Western,Kurunegala,Electronics,Laptops,ASUS VivoBook,Ishara Madushan,4,88763.03,0.0,355052.11,29628.66,Bank Transfer
ORD-10147,2025-04-29,CUST-1039,Customer 1028,Small Business,North Western,Kurunegala,Electronics,Laptops,Dell Inspiron,Dilan Jayasinghe,7,146388.0,0.05,973480.23,103113.16,Card
ORD-10148,2025-02-10,CUST-1268,Customer 1419,Consumer,Central,Kandy,Fashion,Kids,Backpack,Tharushi Fernando,3,16361.22,0.05,46629.46,5166.63,Digital Wallet
ORD-10149,2024-08-18,CUST-1294,Customer 1284,Consumer,Sabaragamuwa,Kegalle,Fashion,Men,Leather Belt,Kasun Silva,3,1934.82,0.1,5224.0,659.95,Card
ORD-10150,2025-10-16,CUST-1354,Customer 1288,Consumer,Sabaragamuwa,Kegalle,Fashion,Men,Leather Belt,Tharushi Fernando,5,12505.84,0.0,62529.2,14739.38,Cash
ORD-10151,2024-06-19,CUST-1118,Customer 1100,Small Business,Northern,Kilinochchi,Fashion,Kids,Kids Shorts,Tharushi Fernando,3,13957.1,0.15,35590.6,2416.82,Cash
ORD-10152,2025-06-24,CUST-1148,Customer 1275,Small Business,North Western,Kurunegala,Groceries,Beverages,Fruit Juice,Kasun Silva,4,2295.01,0.0,9180.06,2405.05,Cash
ORD-10153,2024-02-05,CUST-1064,Customer 1325,Consumer,North Western,Puttalam,Fashion,Kids,Kids Shorts,Kasun Silva,5,1312.73,0.1,5907.31,1223.21,Cash
ORD-10154,2025-06-08,CUST-1344,Customer 1443,Consumer,Western,Gampaha,Groceries,Beverages,Tea Pack,Ishara Madushan,2,749.98,0.0,1499.96,427.05,Card
ORD-10155,2024-06-08,CUST-1315,Customer 1125,Small Business,Northern,Kilinochchi,Fashion,Kids,Kids Shorts,Sachini Perera,3,1855.13,0.05,5287.13,604.17,Card
ORD-10156,2025-11-29,CUST-1274,Customer 1201,Corporate,Northern,Vavuniya,Electronics,Laptops,ASUS VivoBook,Nimal Perera,7,113473.05,0.05,754595.78,125652.5,Bank Transfer
ORD-10157,2024-08-30,CUST-1305,Customer 1397,Consumer,Central,Matale,Groceries,Beverages,Fruit Juice,Sachini Perera,1,396.95,0.2,317.56,67.0,Bank Transfer
ORD-10158,2024-03-26,CUST-1341,Customer 1430,Corporate,Eastern,Ampara,Fashion,Men,Leather Belt,Kasun Silva,2,15287.63,0.15,25988.97,5948.78,Cash
ORD-10159,2025-07-31,CUST-1111,Customer 1354,Small Business,Sabaragamuwa,Kegalle,Electronics,Accessories,Mechanical Keyboard,Sachini Perera,7,68211.52,0.1,429732.58,39905.62,Cash
ORD-10160,2025-11-12,CUST-1341,Customer 1008,Consumer,Western,Gampaha,Home & Living,Kitchen,Blender,Ishara Madushan,3,67155.84,0.0,201467.53,47525.56,Card
ORD-10161,2025-07-10,CUST-1047,Customer 1140,Small Business,Eastern,Batticaloa,Home & Living,Furniture,Study Desk,Nimal Perera,4,61292.55,0.1,220653.17,43616.09,Bank Transfer
ORD-10162,2025-07-27,CUST-1017,Customer 1371,Consumer,Sabaragamuwa,Ratnapura,Home & Living,Appliances,Iron,Nimal Perera,6,67821.8,0.0,406930.82,95709.41,Cash
ORD-10163,2025-10-07,CUST-1446,Customer 1216,Consumer,Central,Kandy,Fashion,Men,Running Shoes,Kasun Silva,3,13877.64,0.0,41632.91,6961.62,Bank Transfer
ORD-10164,2024-01-28,CUST-1435,Customer 1175,Small Business,Western,Colombo,Groceries,Household,Detergent,Nimal Perera,7,2992.08,0.15,17802.85,4975.17,Digital Wallet
ORD-10165,2025-09-11,CUST-1225,Customer 1352,Small Business,Northern,Kilinochchi,Electronics,Laptops,HP Pavilion,Nimal Perera,7,135012.61,0.0,945088.24,52063.96,Bank Transfer
ORD-10166,2025-07-09,CUST-1022,Customer 1349,Corporate,Northern,Vavuniya,Electronics,Mobile Phones,Nokia G42,Dilan Jayasinghe,3,76875.01,0.0,230625.03,48657.89,Cash
ORD-10167,2024-12-05,CUST-1184,Customer 1286,Corporate,Northern,Vavuniya,Groceries,Beverages,Tea Pack,Ishara Madushan,6,1672.13,0.05,9531.14,2343.0,Card
ORD-10168,2024-11-26,CUST-1292,Customer 1025,Corporate,Western,Colombo,Fashion,Kids,Backpack,Ishara Madushan,1,4570.94,0.0,4570.94,359.93,Bank Transfer
ORD-10169,2025-10-01,CUST-1194,Customer 1191,Small Business,Northern,Vavuniya,Groceries,Beverages,Tea Pack,Sachini Perera,5,3902.38,0.1,17560.72,3770.44,Card
ORD-10170,2025-05-20,CUST-1188,Customer 1173,Corporate,Northern,Kilinochchi,Home & Living,Furniture,Bookshelf,Dilan Jayasinghe,7,9367.25,0.0,65570.72,9986.46,Digital Wallet
ORD-10171,2024-12-13,CUST-1358,Customer 1188,Small Business,North Western,Kurunegala,Fashion,Women,Sandals,Tharushi Fernando,2,15798.26,0.0,31596.53,8075.03,Bank Transfer
ORD-10172,2025-04-17,CUST-1382,Customer 1055,Consumer,Central,Nuwara Eliya,Groceries,Beverages,Tea Pack,Nimal Perera,2,1353.83,0.0,2707.65,594.59,Digital Wallet
ORD-10173,2024-08-18,CUST-1275,Customer 1313,Small Business,Western,Kalutara,Fashion,Men,Casual Shirt,Ishara Madushan,3,15349.48,0.0,46048.43,3629.63,Bank Transfer
ORD-10174,2024-07-08,CUST-1160,Customer 1370,Small Business,North Western,Kurunegala,Groceries,Snacks,Mixed Nuts,Nimal Perera,1,2384.41,0.1,2145.97,460.49,Bank Transfer
ORD-10175,2024-08-12,CUST-1264,Customer 1012,Consumer,Eastern,Trincomalee,Fashion,Men,Denim Jeans,Sachini Perera,6,6293.66,0.1,33985.77,2369.42,Digital Wallet
ORD-10176,2025-01-19,CUST-1241,Customer 1349,Consumer,Central,Kandy,Fashion,Kids,Backpack,Tharushi Fernando,7,15039.47,0.0,105276.3,17310.41,Card
ORD-10177,2025-01-11,CUST-1320,Customer 1157,Consumer,Sabaragamuwa,Kegalle,Electronics,Accessories,USB-C Hub,Kasun Silva,2,160728.05,0.05,305383.3,35810.35,Bank Transfer
ORD-10178,2024-10-09,CUST-1141,Customer 1083,Consumer,North Western,Puttalam,Fashion,Women,Handbag,Kasun Silva,4,5742.61,0.0,22970.43,5005.03,Digital Wallet
ORD-10179,2025-09-24,CUST-1217,Customer 1120,Corporate,Western,Colombo,Electronics,Mobile Phones,Redmi Note 13,Dilan Jayasinghe,1,90481.24,0.0,90481.24,15111.41,Digital Wallet
ORD-10180,2025-09-19,CUST-1431,Customer 1281,Small Business,Southern,Galle,Fashion,Women,Sandals,Ishara Madushan,7,13179.17,0.2,73803.37,15454.23,Cash
ORD-10181,2024-09-15,CUST-1041,Customer 1355,Small Business,Western,Colombo,Home & Living,Appliances,Standing Fan,Nimal Perera,6,41983.34,0.0,251900.05,43901.33,Bank Transfer
ORD-10182,2024-12-24,CUST-1100,Customer 1031,Corporate,Northern,Vavuniya,Groceries,Snacks,Mixed Nuts,Tharushi Fernando,7,263.69,0.15,1568.93,155.08,Card
ORD-10183,2025-12-10,CUST-1162,Customer 1393,Corporate,Sabaragamuwa,Ratnapura,Fashion,Women,Handbag,Sachini Perera,2,9134.33,0.0,18268.67,3741.58,Digital Wallet
ORD-10184,2025-03-31,CUST-1021,Customer 1252,Corporate,Eastern,Ampara,Fashion,Men,Denim Jeans,Ishara Madushan,7,17573.14,0.1,110710.8,17694.56,Cash
ORD-10185,2025-02-14,CUST-1165,Customer 1102,Corporate,Western,Colombo,Fashion,Men,Denim Jeans,Tharushi Fernando,3,3073.41,0.0,9220.22,2426.93,Bank Transfer
ORD-10186,2025-10-10,CUST-1024,Customer 1029,Consumer,Western,Colombo,Groceries,Household,Floor Cleaner,Kasun Silva,2,2591.11,0.05,4923.1,851.7,Digital Wallet
ORD-10187,2024-11-13,CUST-1092,Customer 1186,Consumer,Eastern,Ampara,Home & Living,Appliances,Iron,Dilan Jayasinghe,3,6415.86,0.05,18285.2,2377.14,Cash
ORD-10188,2025-11-07,CUST-1153,Customer 1033,Small Business,Northern,Jaffna,Groceries,Beverages,Fruit Juice,Dilan Jayasinghe,4,4083.99,0.0,16335.96,2249.89,Digital Wallet
ORD-10189,2024-08-12,CUST-1111,Customer 1307,Consumer,North Western,Puttalam,Fashion,Men,Leather Belt,Tharushi Fernando,7,7445.22,0.0,52116.54,9550.52,Card
ORD-10190,2024-08-21,CUST-1413,Customer 1157,Consumer,Sabaragamuwa,Kegalle,Fashion,Men,Leather Belt,Kasun Silva,1,11383.26,0.0,11383.26,882.59,Digital Wallet
ORD-10191,2025-11-14,CUST-1312,Customer 1096,Small Business,Eastern,Trincomalee,Electronics,Laptops,Dell Inspiron,Tharushi Fernando,2,137484.7,0.1,247472.45,71341.26,Card
ORD-10192,2025-10-25,CUST-1026,Customer 1025,Small Business,Southern,Galle,Electronics,Accessories,Wireless Mouse,Ishara Madushan,4,125252.33,0.0,501009.3,58844.12,Card
ORD-10193,2025-01-08,CUST-1321,Customer 1049,Consumer,Sabaragamuwa,Kegalle,Fashion,Kids,School Shoes,Nimal Perera,2,17691.78,0.15,30076.02,2717.1,Card
ORD-10194,2025-11-02,CUST-1005,Customer 1084,Small Business,Southern,Galle,Home & Living,Appliances,Vacuum Cleaner,Nimal Perera,7,26821.37,0.1,168974.63,14834.72,Card
ORD-10195,2025-08-30,CUST-1046,Customer 1390,Small Business,Sabaragamuwa,Kegalle,Groceries,Household,Floor Cleaner,Ishara Madushan,4,1684.1,0.1,6062.78,727.39,Bank Transfer
ORD-10196,2025-04-16,CUST-1008,Customer 1428,Corporate,Sabaragamuwa,Kegalle,Home & Living,Furniture,Office Chair,Dilan Jayasinghe,6,65390.06,0.05,372723.32,62928.34,Bank Transfer
ORD-10197,2024-08-20,CUST-1272,Customer 1068,Corporate,Sabaragamuwa,Kegalle,Electronics,Laptops,Lenovo IdeaPad,Dilan Jayasinghe,5,22395.64,0.15,95181.46,9024.14,Digital Wallet
ORD-10198,2025-11-22,CUST-1311,Customer 1358,Small Business,Western,Colombo,Fashion,Women,Handbag,Nimal Perera,3,17210.74,0.0,51632.21,7445.18,Digital Wallet
ORD-10199,2024-04-22,CUST-1336,Customer 1418,Corporate,Northern,Vavuniya,Electronics,Laptops,HP Pavilion,Ishara Madushan,6,14710.15,0.05,83847.86,18263.76,Digital Wallet
ORD-10200,2025-05-11,CUST-1084,Customer 1088,Corporate,Eastern,Batticaloa,Electronics,Laptops,Lenovo IdeaPad,Sachini Perera,7,93701.11,0.0,655907.74,98096.03,Cash
ORD-10201,2025-03-17,CUST-1171,Customer 1216,Small Business,Eastern,Ampara,Home & Living,Kitchen,Blender,Dilan Jayasinghe,2,43909.44,0.05,83427.94,22910.62,Digital Wallet
ORD-10202,2025-07-17,CUST-1141,Customer 1173,Corporate,Eastern,Ampara,Home & Living,Furniture,Bookshelf,Dilan Jayasinghe,2,72539.45,0.05,137824.96,9259.32,Digital Wallet
ORD-10203,2024-09-24,CUST-1323,Customer 1404,Consumer,Sabaragamuwa,Kegalle,Electronics,Accessories,USB-C Hub,Tharushi Fernando,2,199487.68,0.05,379026.6,65774.94,Cash
ORD-10204,2025-05-24,CUST-1181,Customer 1091,Small Business,Eastern,Ampara,Groceries,Snacks,Potato Chips,Sachini Perera,5,1558.85,0.1,7014.84,1984.39,Card
ORD-10205,2025-01-20,CUST-1105,Customer 1389,Small Business,Southern,Galle,Home & Living,Furniture,Bookshelf,Sachini Perera,2,22712.71,0.0,45425.42,8289.08,Digital Wallet
ORD-10206,2025-01-21,CUST-1149,Customer 1099,Small Business,Central,Nuwara Eliya,Electronics,Laptops,ASUS VivoBook,Tharushi Fernando,2,210914.58,0.05,400737.7,86431.99,Card
ORD-10207,2024-04-22,CUST-1132,Customer 1279,Consumer,North Western,Kurunegala,Groceries,Household,Tissue Pack,Tharushi Fernando,4,4496.95,0.15,15289.62,3968.95,Bank Transfer
ORD-10208,2025-09-04,CUST-1324,Customer 1378,Consumer,Central,Kandy,Fashion,Women,Floral Dress,Kasun Silva,2,4634.94,0.0,9269.89,1940.41,Card
ORD-10209,2025-09-16,CUST-1024,Customer 1004,Small Business,Western,Gampaha,Electronics,Accessories,Wireless Mouse,Tharushi Fernando,7,194935.29,0.0,1364547.01,285092.87,Card
ORD-10210,2024-03-21,CUST-1169,Customer 1313,Small Business,Eastern,Trincomalee,Home & Living,Kitchen,Blender,Ishara Madushan,3,40990.08,0.15,104524.7,15086.39,Card
ORD-10211,2025-11-29,CUST-1003,Customer 1384,Small Business,North Western,Puttalam,Electronics,Laptops,Dell Inspiron,Sachini Perera,5,98645.69,0.0,493228.46,66470.44,Card
ORD-10212,2024-04-22,CUST-1314,Customer 1306,Consumer,Northern,Vavuniya,Fashion,Kids,Kids Shorts,Ishara Madushan,3,6409.42,0.1,17305.43,2442.57,Card
ORD-10213,2024-01-02,CUST-1039,Customer 1016,Corporate,Southern,Matara,Home & Living,Furniture,Coffee Table,Tharushi Fernando,6,61434.95,0.05,350179.21,86199.8,Digital Wallet
ORD-10214,2025-10-03,CUST-1255,Customer 1254,Small Business,Eastern,Ampara,Groceries,Beverages,Coffee Jar,Kasun Silva,6,622.67,0.05,3549.19,814.03,Bank Transfer
ORD-10215,2024-08-07,CUST-1357,Customer 1102,Small Business,Western,Kalutara,Groceries,Snacks,Biscuits,Ishara Madushan,1,1968.12,0.15,1672.91,357.8,Cash
ORD-10216,2025-07-19,CUST-1379,Customer 1198,Small Business,Southern,Galle,Home & Living,Furniture,Coffee Table,Kasun Silva,1,44729.03,0.15,38019.67,7786.92,Digital Wallet
ORD-10217,2024-08-12,CUST-1070,Customer 1262,Corporate,Western,Colombo,Groceries,Snacks,Biscuits,Nimal Perera,1,1886.87,0.0,1886.87,161.76,Digital Wallet
ORD-10218,2025-01-19,CUST-1271,Customer 1100,Corporate,Eastern,Trincomalee,Home & Living,Furniture,Office Chair,Kasun Silva,4,73236.05,0.1,263649.79,70792.5,Cash
ORD-10219,2025-02-06,CUST-1388,Customer 1216,Consumer,Southern,Galle,Fashion,Men,Denim Jeans,Tharushi Fernando,4,15295.16,0.1,55062.56,15194.52,Digital Wallet
ORD-10220,2025-09-29,CUST-1013,Customer 1240,Consumer,North Western,Kurunegala,Groceries,Snacks,Biscuits,Nimal Perera,3,2818.49,0.05,8032.69,1033.43,Bank Transfer
ORD-10221,2024-05-09,CUST-1376,Customer 1022,Consumer,Central,Kandy,Groceries,Beverages,Fruit Juice,Tharushi Fernando,6,4360.15,0.0,26160.93,3572.31,Cash
ORD-10222,2024-02-22,CUST-1328,Customer 1124,Consumer,Western,Colombo,Groceries,Household,Floor Cleaner,Nimal Perera,3,4692.66,0.15,11966.29,3241.66,Digital Wallet
ORD-10223,2025-11-14,CUST-1334,Customer 1069,Small Business,Eastern,Ampara,Electronics,Accessories,Mechanical Keyboard,Kasun Silva,1,126162.6,0.1,113546.34,14100.53,Bank Transfer
ORD-10224,2025-12-30,CUST-1167,Customer 1289,Consumer,Northern,Jaffna,Fashion,Men,Leather Belt,Sachini Perera,6,2609.85,0.1,14093.18,1235.24,Cash
ORD-10225,2025-11-02,CUST-1280,Customer 1338,Corporate,Eastern,Trincomalee,Electronics,Accessories,Wireless Mouse,Dilan Jayasinghe,5,175251.26,0.1,788630.67,136139.83,Cash
ORD-10226,2025-12-10,CUST-1318,Customer 1169,Corporate,North Western,Puttalam,Fashion,Women,Handbag,Nimal Perera,7,2334.04,0.0,16338.3,4722.04,Bank Transfer
ORD-10227,2025-02-19,CUST-1291,Customer 1208,Consumer,Central,Nuwara Eliya,Electronics,Accessories,USB-C Hub,Nimal Perera,5,51481.58,0.0,257407.92,49559.93,Bank Transfer
ORD-10228,2024-09-03,CUST-1041,Customer 1438,Small Business,Eastern,Trincomalee,Home & Living,Appliances,Water Heater,Dilan Jayasinghe,2,56854.0,0.0,113707.99,6660.04,Card
ORD-10229,2025-03-14,CUST-1266,Customer 1073,Consumer,Sabaragamuwa,Ratnapura,Electronics,Accessories,Bluetooth Speaker,Tharushi Fernando,4,136601.27,0.0,546405.1,154232.49,Card
ORD-10230,2024-07-21,CUST-1266,Customer 1309,Small Business,Western,Colombo,Electronics,Laptops,Dell Inspiron,Dilan Jayasinghe,1,151787.66,0.0,151787.66,17245.4,Digital Wallet
ORD-10231,2024-07-02,CUST-1449,Customer 1369,Consumer,Southern,Galle,Home & Living,Furniture,Bookshelf,Sachini Perera,7,80002.68,0.1,504016.9,80724.61,Bank Transfer
ORD-10232,2024-05-02,CUST-1288,Customer 1262,Small Business,Southern,Galle,Fashion,Women,Ladies Watch,Dilan Jayasinghe,5,8764.27,0.05,41630.29,10707.92,Digital Wallet
ORD-10233,2025-02-04,CUST-1271,Customer 1132,Corporate,Southern,Galle,Groceries,Household,Floor Cleaner,Ishara Madushan,6,689.97,0.1,3725.84,983.03,Bank Transfer
ORD-10234,2024-10-20,CUST-1168,Customer 1039,Small Business,Sabaragamuwa,Ratnapura,Groceries,Beverages,Mineral Water,Kasun Silva,5,1338.57,0.05,6358.19,1268.55,Bank Transfer
ORD-10235,2024-10-06,CUST-1290,Customer 1296,Corporate,Southern,Galle,Electronics,Laptops,Dell Inspiron,Dilan Jayasinghe,1,182220.87,0.05,173109.83,13916.84,Digital Wallet
ORD-10236,2025-09-01,CUST-1038,Customer 1127,Consumer,Central,Nuwara Eliya,Groceries,Snacks,Mixed Nuts,Sachini Perera,3,3446.14,0.0,10338.42,2644.45,Bank Transfer
ORD-10237,2024-07-16,CUST-1264,Customer 1179,Consumer,Eastern,Trincomalee,Fashion,Kids,Kids T-Shirt,Sachini Perera,3,14417.73,0.05,41090.52,3954.23,Digital Wallet
ORD-10238,2025-05-25,CUST-1137,Customer 1338,Small Business,Southern,Hambantota,Home & Living,Kitchen,Blender,Sachini Perera,6,78502.86,0.0,471017.17,58992.51,Digital Wallet
ORD-10239,2024-05-23,CUST-1037,Customer 1335,Corporate,Western,Colombo,Electronics,Mobile Phones,iPhone 13,Dilan Jayasinghe,3,106503.85,0.05,303535.97,45951.44,Cash
ORD-10240,2025-08-31,CUST-1363,Customer 1310,Corporate,Eastern,Batticaloa,Groceries,Snacks,Potato Chips,Nimal Perera,4,3094.52,0.0,12378.06,2395.72,Card
ORD-10241,2024-07-19,CUST-1413,Customer 1133,Consumer,Eastern,Trincomalee,Groceries,Snacks,Potato Chips,Nimal Perera,4,304.59,0.05,1157.44,322.71,Cash
ORD-10242,2024-05-03,CUST-1196,Customer 1140,Small Business,North Western,Kurunegala,Groceries,Household,Floor Cleaner,Nimal Perera,1,4117.1,0.1,3705.39,343.59,Bank Transfer
ORD-10243,2024-07-05,CUST-1302,Customer 1032,Small Business,Sabaragamuwa,Kegalle,Groceries,Beverages,Fruit Juice,Dilan Jayasinghe,4,3777.02,0.0,15108.09,3608.65,Card
ORD-10244,2024-11-21,CUST-1137,Customer 1006,Small Business,Western,Colombo,Electronics,Laptops,HP Pavilion,Dilan Jayasinghe,7,210185.52,0.15,1250603.87,336021.7,Cash
ORD-10245,2025-04-08,CUST-1414,Customer 1313,Small Business,Sabaragamuwa,Kegalle,Fashion,Kids,Kids T-Shirt,Ishara Madushan,3,9962.87,0.15,25405.32,3490.14,Bank Transfer
ORD-10246,2024-12-14,CUST-1401,Customer 1247,Consumer,Southern,Galle,Home & Living,Furniture,Study Desk,Kasun Silva,7,16149.96,0.1,101744.77,12800.46,Card
ORD-10247,2025-10-21,CUST-1426,Customer 1122,Corporate,Central,Matale,Electronics,Laptops,Dell Inspiron,Ishara Madushan,5,161497.84,0.0,807489.2,62643.76,Card
ORD-10248,2025-02-06,CUST-1127,Customer 1147,Small Business,Eastern,Batticaloa,Electronics,Laptops,ASUS VivoBook,Sachini Perera,2,144004.97,0.0,288009.93,30810.05,Digital Wallet
ORD-10249,2024-12-11,CUST-1330,Customer 1424,Consumer,Eastern,Trincomalee,Groceries,Household,Detergent,Tharushi Fernando,6,2895.17,0.05,16502.48,2520.45,Cash
ORD-10250,2025-05-25,CUST-1048,Customer 1433,Consumer,Northern,Kilinochchi,Fashion,Men,Denim Jeans,Dilan Jayasinghe,7,6702.88,0.1,42228.12,1987.53,Cash
ORD-10251,2024-05-26,CUST-1007,Customer 1314,Consumer,Sabaragamuwa,Ratnapura,Home & Living,Furniture,Study Desk,Tharushi Fernando,5,30650.94,0.0,153254.7,19981.67,Card
ORD-10252,2024-05-27,CUST-1416,Customer 1282,Consumer,Southern,Hambantota,Fashion,Men,Running Shoes,Sachini Perera,1,11470.45,0.1,10323.41,1387.07,Bank Transfer
ORD-10253,2025-12-11,CUST-1364,Customer 1435,Small Business,Central,Nuwara Eliya,Fashion,Kids,Kids T-Shirt,Sachini Perera,4,12914.23,0.05,49074.06,12964.39,Card
ORD-10254,2025-05-03,CUST-1030,Customer 1057,Small Business,Eastern,Ampara,Home & Living,Kitchen,Electric Kettle,Nimal Perera,6,40006.12,0.15,204031.2,36635.87,Cash
ORD-10255,2025-10-01,CUST-1220,Customer 1116,Small Business,Western,Colombo,Fashion,Kids,School Shoes,Dilan Jayasinghe,2,2325.16,0.05,4417.8,708.9,Cash
ORD-10256,2025-07-04,CUST-1323,Customer 1339,Corporate,Northern,Vavuniya,Fashion,Kids,Backpack,Kasun Silva,1,9824.59,0.0,9824.59,2806.36,Digital Wallet
ORD-10257,2024-12-03,CUST-1107,Customer 1096,Consumer,Southern,Matara,Electronics,Accessories,Wireless Mouse,Dilan Jayasinghe,3,84908.27,0.05,241988.57,51478.98,Digital Wallet
ORD-10258,2025-10-02,CUST-1048,Customer 1409,Corporate,Northern,Kilinochchi,Home & Living,Furniture,Study Desk,Sachini Perera,3,71172.15,0.1,192164.81,18608.2,Bank Transfer
ORD-10259,2025-04-17,CUST-1211,Customer 1192,Small Business,North Western,Puttalam,Groceries,Beverages,Fruit Juice,Ishara Madushan,4,3820.8,0.15,12990.71,2446.78,Cash
ORD-10260,2024-05-30,CUST-1387,Customer 1277,Corporate,Southern,Galle,Groceries,Beverages,Fruit Juice,Kasun Silva,4,4479.45,0.1,16126.0,4022.82,Card
ORD-10261,2025-02-18,CUST-1008,Customer 1104,Consumer,Western,Colombo,Fashion,Women,Ladies Watch,Kasun Silva,2,11824.17,0.05,22465.93,5094.59,Bank Transfer
ORD-10262,2024-10-24,CUST-1218,Customer 1002,Corporate,Eastern,Ampara,Fashion,Men,Denim Jeans,Ishara Madushan,3,15673.43,0.1,42318.26,9384.02,Digital Wallet
ORD-10263,2025-09-02,CUST-1166,Customer 1222,Corporate,Northern,Kilinochchi,Groceries,Beverages,Tea Pack,Ishara Madushan,2,4032.15,0.0,8064.29,1788.31,Digital Wallet
ORD-10264,2024-09-19,CUST-1437,Customer 1207,Corporate,Central,Kandy,Fashion,Men,Casual Shirt,Dilan Jayasinghe,5,4407.57,0.0,22037.83,4415.97,Digital Wallet
ORD-10265,2024-05-23,CUST-1165,Customer 1063,Consumer,Southern,Hambantota,Electronics,Mobile Phones,Nokia G42,Tharushi Fernando,4,107996.77,0.1,388788.37,40606.83,Bank Transfer
ORD-10266,2024-12-11,CUST-1056,Customer 1366,Consumer,Sabaragamuwa,Kegalle,Fashion,Men,Leather Belt,Ishara Madushan,6,5289.06,0.0,31734.39,6784.35,Card
ORD-10267,2025-09-15,CUST-1381,Customer 1256,Small Business,Southern,Hambantota,Fashion,Men,Leather Belt,Dilan Jayasinghe,3,8531.85,0.0,25595.55,5427.6,Bank Transfer
ORD-10268,2025-07-25,CUST-1163,Customer 1351,Corporate,Sabaragamuwa,Ratnapura,Home & Living,Kitchen,Air Fryer,Tharushi Fernando,6,84909.19,0.15,433036.89,99104.82,Bank Transfer
ORD-10269,2024-01-02,CUST-1304,Customer 1291,Small Business,Sabaragamuwa,Ratnapura,Home & Living,Appliances,Water Heater,Nimal Perera,7,29084.56,0.15,173053.16,29206.99,Cash
ORD-10270,2024-10-30,CUST-1355,Customer 1003,Consumer,Western,Colombo,Fashion,Women,Ladies Watch,Ishara Madushan,6,11678.88,0.0,70073.3,16774.52,Card
ORD-10271,2024-09-10,CUST-1427,Customer 1153,Small Business,Southern,Hambantota,Fashion,Men,Leather Belt,Sachini Perera,5,10959.97,0.1,49319.85,7349.09,Bank Transfer
ORD-10272,2025-10-13,CUST-1149,Customer 1268,Corporate,Eastern,Trincomalee,Groceries,Household,Tissue Pack,Nimal Perera,4,2014.56,0.1,7252.41,1454.14,Bank Transfer
ORD-10273,2025-03-28,CUST-1055,Customer 1182,Small Business,Southern,Hambantota,Electronics,Laptops,Dell Inspiron,Sachini Perera,2,147097.86,0.0,294195.71,45028.63,Cash
ORD-10274,2024-02-06,CUST-1406,Customer 1339,Small Business,Eastern,Trincomalee,Fashion,Kids,School Shoes,Nimal Perera,2,11811.61,0.1,21260.9,6198.46,Digital Wallet
